,date,store_nbr,item_nbr,unit_sales,family,class,perishable,city,state,type,cluster,is_hot
1465,2013-01-15,11,111397,2.0,GROCERY I,1072,0,Cayambe,Pichincha,B,6,0
7232,2013-01-15,19,108698,1.0,DELI,2644,1,Guaranda,Bolivar,C,15,0
4338,2013-01-15,16,108701,3.0,DELI,2644,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
309,2013-01-15,10,112830,1.0,GROCERY I,1044,0,Quito,Pichincha,C,15,0
1671,2013-01-15,12,108797,1.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
2150,2013-01-15,12,108952,1.0,CLEANING,3024,0,Latacunga,Cotopaxi,C,15,0
6758,2013-01-15,19,108786,2.0,CLEANING,3044,0,Guaranda,Bolivar,C,15,0
4661,2013-01-15,16,114778,2.0,GROCERY I,1016,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
79,2013-01-15,10,108786,21.0,CLEANING,3044,0,Quito,Pichincha,C,15,0
7086,2013-01-15,19,114790,7.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,1
3651,2013-01-15,15,108786,4.0,CLEANING,3044,0,Ibarra,Imbabura,C,15,0
3430,2013-01-15,14,108833,1.0,EGGS,2502,1,Riobamba,Chimborazo,C,7,0
3352,2013-01-15,14,114799,6.0,PERSONAL CARE,4126,0,Riobamba,Chimborazo,C,7,0
2751,2013-01-15,13,114799,1.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,0
5888,2013-01-15,18,108701,1.0,DELI,2644,1,Quito,Pichincha,B,16,0
4414,2013-01-15,16,108786,10.0,CLEANING,3044,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
4699,2013-01-15,16,114790,2.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
6229,2013-01-15,18,114778,8.0,GROCERY I,1016,0,Quito,Pichincha,B,16,0
2955,2013-01-15,14,108701,3.0,DELI,2644,1,Riobamba,Chimborazo,C,7,1
1109,2013-01-15,11,114790,5.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,0
3458,2013-01-15,14,108952,3.0,CLEANING,3024,0,Riobamba,Chimborazo,C,7,0
6370,2013-01-15,18,114799,5.0,PERSONAL CARE,4126,0,Quito,Pichincha,B,16,1
3964,2013-01-15,15,114778,6.0,GROCERY I,1016,0,Ibarra,Imbabura,C,15,0
4496,2013-01-15,16,108797,3.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
1192,2013-01-15,11,114799,6.0,PERSONAL CARE,4126,0,Cayambe,Pichincha,B,6,0
1420,2013-01-15,11,108952,2.0,CLEANING,3024,0,Cayambe,Pichincha,B,6,0
670,2013-01-15,11,108701,8.0,DELI,2644,1,Cayambe,Pichincha,B,6,0
3576,2013-01-15,15,108701,3.0,DELI,2644,1,Ibarra,Imbabura,C,15,0
4781,2013-01-15,16,114799,17.0,PERSONAL CARE,4126,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
1878,2013-01-15,12,114778,6.0,GROCERY I,1016,0,Latacunga,Cotopaxi,C,15,1
229,2013-01-15,10,111223,29.0,GROCERY I,1034,0,Quito,Pichincha,C,15,1
2422,2013-01-15,13,108797,2.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
2088,2013-01-15,12,108833,1.0,EGGS,2502,1,Latacunga,Cotopaxi,C,15,0
6501,2013-01-15,18,108833,11.0,EGGS,2502,1,Quito,Pichincha,B,16,1
2569,2013-01-15,13,112830,1.0,GROCERY I,1044,0,Latacunga,Cotopaxi,C,15,0
750,2013-01-15,11,108786,21.0,CLEANING,3044,0,Cayambe,Pichincha,B,6,0
5704,2013-01-15,17,108833,3.0,EGGS,2502,1,Quito,Pichincha,C,12,0
6908,2013-01-15,19,111223,9.0,GROCERY I,1034,0,Guaranda,Bolivar,C,15,0
4097,2013-01-15,15,114799,7.0,PERSONAL CARE,4126,0,Ibarra,Imbabura,C,15,1
1827,2013-01-15,12,112830,2.0,GROCERY I,1044,0,Latacunga,Cotopaxi,C,15,0
910,2013-01-15,11,111223,35.0,GROCERY I,1034,0,Cayambe,Pichincha,B,6,0
388,2013-01-15,10,114790,2.0,GROCERY I,1004,0,Quito,Pichincha,C,15,0
833,2013-01-15,11,108797,3.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,0
3734,2013-01-15,15,108797,7.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,1
162,2013-01-15,10,108797,1.0,GROCERY I,1004,0,Quito,Pichincha,C,15,0
6028,2013-01-15,18,108797,3.0,GROCERY I,1004,0,Quito,Pichincha,B,16,0
1746,2013-01-15,12,111223,10.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
1589,2013-01-15,12,108786,13.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
6581,2013-01-15,18,108952,1.0,CLEANING,3024,0,Quito,Pichincha,B,16,0
6164,2013-01-15,18,112830,2.0,GROCERY I,1044,0,Quito,Pichincha,B,16,0
4179,2013-01-15,15,108833,2.0,EGGS,2502,1,Ibarra,Imbabura,C,15,0
4016,2013-01-15,15,114790,1.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,0
2339,2013-01-15,13,108786,7.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
2488,2013-01-15,13,111223,10.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
5541,2013-01-15,17,114790,3.0,GROCERY I,1004,0,Quito,Pichincha,C,12,0
6086,2013-01-15,18,111223,1.0,GROCERY I,1034,0,Quito,Pichincha,B,16,0
6439,2013-01-15,18,108698,3.0,DELI,2644,1,Quito,Pichincha,B,16,0
7166,2013-01-15,19,114799,4.0,PERSONAL CARE,4126,0,Guaranda,Bolivar,C,15,0
5309,2013-01-15,17,111223,26.0,GROCERY I,1034,0,Quito,Pichincha,C,12,1
7396,2013-01-15,19,111397,1.0,GROCERY I,1072,0,Guaranda,Bolivar,C,15,0
3813,2013-01-15,15,111223,24.0,GROCERY I,1034,0,Ibarra,Imbabura,C,15,0
4233,2013-01-15,15,108952,3.0,CLEANING,3024,0,Ibarra,Imbabura,C,15,0
3002,2013-01-15,14,108786,8.0,CLEANING,3044,0,Riobamba,Chimborazo,C,7,0
4577,2013-01-15,16,111223,23.0,GROCERY I,1034,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
2676,2013-01-15,13,114790,1.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
1513,2013-01-15,12,108701,3.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,0
1347,2013-01-15,11,108833,2.0,EGGS,2502,1,Cayambe,Pichincha,B,6,0
4856,2013-01-15,16,108833,7.0,EGGS,2502,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
993,2013-01-20,11,112830,8.0,GROCERY I,1044,0,Cayambe,Pichincha,B,6,1
5542,2013-01-20,17,114790,2.0,GROCERY I,1004,0,Quito,Pichincha,C,12,0
5889,2013-01-20,18,108701,5.0,DELI,2644,1,Quito,Pichincha,B,16,1
4578,2013-01-20,16,111223,55.0,GROCERY I,1034,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
6707,2013-01-20,19,108701,4.0,DELI,2644,1,Guaranda,Bolivar,C,15,1
4497,2013-01-20,16,108797,8.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
3897,2013-01-20,15,112830,4.0,GROCERY I,1044,0,Ibarra,Imbabura,C,15,1
1672,2013-01-20,12,108797,4.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
2089,2013-01-20,12,108833,1.0,EGGS,2502,1,Latacunga,Cotopaxi,C,15,0
7167,2013-01-20,19,114799,2.0,PERSONAL CARE,4126,0,Guaranda,Bolivar,C,15,0
6029,2013-01-20,18,108797,1.0,GROCERY I,1004,0,Quito,Pichincha,B,16,0
6165,2013-01-20,18,112830,5.0,GROCERY I,1044,0,Quito,Pichincha,B,16,1
163,2013-01-20,10,108797,2.0,GROCERY I,1004,0,Quito,Pichincha,C,15,0
911,2013-01-20,11,111223,32.0,GROCERY I,1034,0,Cayambe,Pichincha,B,6,0
4098,2013-01-20,15,114799,2.0,PERSONAL CARE,4126,0,Ibarra,Imbabura,C,15,0
2423,2013-01-20,13,108797,3.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
3577,2013-01-20,15,108701,4.0,DELI,2644,1,Ibarra,Imbabura,C,15,1
1590,2013-01-20,12,108786,11.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
4180,2013-01-20,15,108833,1.0,EGGS,2502,1,Ibarra,Imbabura,C,15,0
6582,2013-01-20,18,108952,3.0,CLEANING,3024,0,Quito,Pichincha,B,16,1
1348,2013-01-20,11,108833,3.0,EGGS,2502,1,Cayambe,Pichincha,B,6,0
6440,2013-01-20,18,108698,2.0,DELI,2644,1,Quito,Pichincha,B,16,0
4017,2013-01-20,15,114790,5.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,0
2340,2013-01-20,13,108786,16.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
671,2013-01-20,11,108701,5.0,DELI,2644,1,Cayambe,Pichincha,B,6,0
4,2013-01-20,10,108701,5.0,DELI,2644,1,Quito,Pichincha,C,15,1
2868,2013-01-20,13,108952,1.0,CLEANING,3024,0,Latacunga,Cotopaxi,C,15,0
2264,2013-01-20,13,108701,2.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,0
5231,2013-01-20,17,108797,5.0,GROCERY I,1004,0,Quito,Pichincha,C,12,0
3459,2013-01-20,14,108952,2.0,CLEANING,3024,0,Riobamba,Chimborazo,C,7,0
466,2013-01-20,10,114799,8.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,15,0
2825,2013-01-20,13,108833,3.0,EGGS,2502,1,Latacunga,Cotopaxi,C,15,1
6909,2013-01-20,19,111223,24.0,GROCERY I,1034,0,Guaranda,Bolivar,C,15,1
5621,2013-01-20,17,114799,6.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,12,0
4339,2013-01-20,16,108701,1.0,DELI,2644,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
1110,2013-01-20,11,114790,6.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,0
6230,2013-01-20,18,114778,14.0,GROCERY I,1016,0,Quito,Pichincha,B,16,1
4415,2013-01-20,16,108786,5.0,CLEANING,3044,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
3431,2013-01-20,14,108833,3.0,EGGS,2502,1,Riobamba,Chimborazo,C,7,1
7233,2013-01-20,19,108698,4.0,DELI,2644,1,Guaranda,Bolivar,C,15,1
2613,2013-01-20,13,114778,1.0,GROCERY I,1016,0,Latacunga,Cotopaxi,C,15,0
2489,2013-01-20,13,111223,27.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,1
544,2013-01-20,10,108833,1.0,EGGS,2502,1,Quito,Pichincha,C,15,0
3242,2013-01-20,14,112830,3.0,GROCERY I,1044,0,Riobamba,Chimborazo,C,7,1
4656,2013-01-20,16,112830,5.0,GROCERY I,1044,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
4700,2013-01-20,16,114790,10.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
4939,2013-01-20,16,108952,3.0,CLEANING,3024,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
1941,2013-01-20,12,114790,1.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
3085,2013-01-20,14,108797,6.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,1
4662,2013-01-20,16,114778,13.0,GROCERY I,1016,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
3652,2013-01-20,15,108786,4.0,CLEANING,3044,0,Ibarra,Imbabura,C,15,0
6304,2013-01-20,18,114790,3.0,GROCERY I,1004,0,Quito,Pichincha,B,16,0
230,2013-01-20,10,111223,21.0,GROCERY I,1034,0,Quito,Pichincha,C,15,0
1879,2013-01-20,12,114778,1.0,GROCERY I,1016,0,Latacunga,Cotopaxi,C,15,0
1466,2013-01-20,11,111397,5.0,GROCERY I,1072,0,Cayambe,Pichincha,B,6,1
6502,2013-01-20,18,108833,4.0,EGGS,2502,1,Quito,Pichincha,B,16,0
2752,2013-01-20,13,114799,2.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,0
3353,2013-01-20,14,114799,4.0,PERSONAL CARE,4126,0,Riobamba,Chimborazo,C,7,0
7087,2013-01-20,19,114790,6.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,1
1193,2013-01-20,11,114799,14.0,PERSONAL CARE,4126,0,Cayambe,Pichincha,B,6,1
7340,2013-01-20,19,108952,1.0,CLEANING,3024,0,Guaranda,Bolivar,C,15,0
3814,2013-01-20,15,111223,20.0,GROCERY I,1034,0,Ibarra,Imbabura,C,15,0
6371,2013-01-20,18,114799,2.0,PERSONAL CARE,4126,0,Quito,Pichincha,B,16,0
1514,2013-01-20,12,108701,2.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,0
4857,2013-01-20,16,108833,13.0,EGGS,2502,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
5074,2013-01-20,17,108701,6.0,DELI,2644,1,Quito,Pichincha,C,12,1
5393,2013-01-20,17,112830,4.0,GROCERY I,1044,0,Quito,Pichincha,C,12,0
1828,2013-01-20,12,112830,1.0,GROCERY I,1044,0,Latacunga,Cotopaxi,C,15,0
834,2013-01-20,11,108797,5.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,0
6840,2013-01-20,19,108797,2.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,0
389,2013-01-20,10,114790,3.0,GROCERY I,1004,0,Quito,Pichincha,C,15,0
3162,2013-01-20,14,111223,22.0,GROCERY I,1034,0,Riobamba,Chimborazo,C,7,0
751,2013-01-20,11,108786,19.0,CLEANING,3044,0,Cayambe,Pichincha,B,6,0
1274,2013-01-20,11,108698,2.0,DELI,2644,1,Cayambe,Pichincha,B,6,0
310,2013-01-20,10,112830,1.0,GROCERY I,1044,0,Quito,Pichincha,C,15,0
5310,2013-01-20,17,111223,37.0,GROCERY I,1034,0,Quito,Pichincha,C,12,1
2677,2013-01-20,13,114790,1.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
80,2013-01-20,10,108786,24.0,CLEANING,3044,0,Quito,Pichincha,C,15,0
6087,2013-01-20,18,111223,10.0,GROCERY I,1034,0,Quito,Pichincha,B,16,0
5467,2013-01-20,17,114778,35.0,GROCERY I,1016,0,Quito,Pichincha,C,12,1
5705,2013-01-20,17,108833,5.0,EGGS,2502,1,Quito,Pichincha,C,12,0
5148,2013-01-20,17,108786,28.0,CLEANING,3044,0,Quito,Pichincha,C,12,0
3003,2013-01-20,14,108786,11.0,CLEANING,3044,0,Riobamba,Chimborazo,C,7,0
4782,2013-01-20,16,114799,6.0,PERSONAL CARE,4126,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
1421,2013-01-20,11,108952,1.0,CLEANING,3024,0,Cayambe,Pichincha,B,6,0
5783,2013-01-20,17,108952,2.0,CLEANING,3024,0,Quito,Pichincha,C,12,0
3735,2013-01-20,15,108797,3.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,0
1747,2013-01-20,12,111223,17.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
2016,2013-01-20,12,114799,3.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,0
4234,2013-01-23,15,108952,4.0,CLEANING,3024,0,Ibarra,Imbabura,C,15,0
5232,2013-01-23,17,108797,2.0,GROCERY I,1004,0,Quito,Pichincha,C,12,0
4783,2013-01-23,16,114799,2.0,PERSONAL CARE,4126,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
311,2013-01-23,10,112830,1.0,GROCERY I,1044,0,Quito,Pichincha,C,15,0
4018,2013-01-23,15,114790,8.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,1
2341,2013-01-23,13,108786,6.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
3086,2013-01-23,14,108797,1.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,0
3815,2013-01-23,15,111223,17.0,GROCERY I,1034,0,Ibarra,Imbabura,C,15,0
1349,2013-01-23,11,108833,2.0,EGGS,2502,1,Cayambe,Pichincha,B,6,0
390,2013-01-23,10,114790,4.0,GROCERY I,1004,0,Quito,Pichincha,C,15,1
4858,2013-01-23,16,108833,1.0,EGGS,2502,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
2490,2013-01-23,13,111223,11.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
6990,2013-01-23,19,112830,2.0,GROCERY I,1044,0,Guaranda,Bolivar,C,15,0
7234,2013-01-23,19,108698,1.0,DELI,2644,1,Guaranda,Bolivar,C,15,0
3163,2013-01-23,14,111223,10.0,GROCERY I,1034,0,Riobamba,Chimborazo,C,7,0
912,2013-01-23,11,111223,25.0,GROCERY I,1034,0,Cayambe,Pichincha,B,6,0
5706,2013-01-23,17,108833,1.0,EGGS,2502,1,Quito,Pichincha,C,12,0
3736,2013-01-23,15,108797,3.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,0
6030,2013-01-23,18,108797,1.0,GROCERY I,1004,0,Quito,Pichincha,B,16,0
1748,2013-01-23,12,111223,12.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
164,2013-01-23,10,108797,2.0,GROCERY I,1004,0,Quito,Pichincha,C,15,0
835,2013-01-23,11,108797,2.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,0
4940,2013-01-23,16,108952,4.0,CLEANING,3024,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
2570,2013-01-23,13,112830,1.0,GROCERY I,1044,0,Latacunga,Cotopaxi,C,15,0
3578,2013-01-23,15,108701,2.0,DELI,2644,1,Ibarra,Imbabura,C,15,0
2424,2013-01-23,13,108797,5.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,1
231,2013-01-23,10,111223,24.0,GROCERY I,1034,0,Quito,Pichincha,C,15,0
1880,2013-01-23,12,114778,1.0,GROCERY I,1016,0,Latacunga,Cotopaxi,C,15,0
6910,2013-01-23,19,111223,11.0,GROCERY I,1034,0,Guaranda,Bolivar,C,15,0
3243,2013-01-23,14,112830,3.0,GROCERY I,1044,0,Riobamba,Chimborazo,C,7,1
7341,2013-01-23,19,108952,1.0,CLEANING,3024,0,Guaranda,Bolivar,C,15,0
4181,2013-01-23,15,108833,1.0,EGGS,2502,1,Ibarra,Imbabura,C,15,0
6503,2013-01-23,18,108833,2.0,EGGS,2502,1,Quito,Pichincha,B,16,0
6583,2013-01-23,18,108952,1.0,CLEANING,3024,0,Quito,Pichincha,B,16,0
672,2013-01-23,11,108701,5.0,DELI,2644,1,Cayambe,Pichincha,B,6,0
81,2013-01-23,10,108786,17.0,CLEANING,3044,0,Quito,Pichincha,C,15,0
1591,2013-01-23,12,108786,3.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
6759,2013-01-23,19,108786,3.0,CLEANING,3044,0,Guaranda,Bolivar,C,15,0
6231,2013-01-23,18,114778,1.0,GROCERY I,1016,0,Quito,Pichincha,B,16,0
5951,2013-01-23,18,108786,4.0,CLEANING,3044,0,Quito,Pichincha,B,16,0
2678,2013-01-23,13,114790,1.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
752,2013-01-23,11,108786,30.0,CLEANING,3044,0,Cayambe,Pichincha,B,6,1
5311,2013-01-23,17,111223,33.0,GROCERY I,1034,0,Quito,Pichincha,C,12,1
994,2013-01-23,11,112830,5.0,GROCERY I,1044,0,Cayambe,Pichincha,B,6,0
3354,2013-01-23,14,114799,16.0,PERSONAL CARE,4126,0,Riobamba,Chimborazo,C,7,1
2614,2013-01-23,13,114778,1.0,GROCERY I,1016,0,Latacunga,Cotopaxi,C,15,0
7397,2013-01-23,19,111397,2.0,GROCERY I,1072,0,Guaranda,Bolivar,C,15,0
579,2013-01-23,10,108952,2.0,CLEANING,3024,0,Quito,Pichincha,C,15,0
5149,2013-01-23,17,108786,23.0,CLEANING,3044,0,Quito,Pichincha,C,12,0
2151,2013-01-23,12,108952,5.0,CLEANING,3024,0,Latacunga,Cotopaxi,C,15,1
6708,2013-01-23,19,108701,1.0,DELI,2644,1,Guaranda,Bolivar,C,15,0
3653,2013-01-23,15,108786,8.0,CLEANING,3044,0,Ibarra,Imbabura,C,15,0
5890,2013-01-23,18,108701,1.0,DELI,2644,1,Quito,Pichincha,B,16,0
6841,2013-01-23,19,108797,2.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,0
2090,2013-01-23,12,108833,1.0,EGGS,2502,1,Latacunga,Cotopaxi,C,15,0
4657,2013-01-23,16,112830,1.0,GROCERY I,1044,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
1673,2013-01-23,12,108797,9.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,1
5543,2013-01-23,17,114790,2.0,GROCERY I,1004,0,Quito,Pichincha,C,12,0
3004,2013-01-23,14,108786,15.0,CLEANING,3044,0,Riobamba,Chimborazo,C,7,0
2956,2013-01-23,14,108701,2.0,DELI,2644,1,Riobamba,Chimborazo,C,7,0
2017,2013-01-23,12,114799,2.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,0
7168,2013-01-23,19,114799,9.0,PERSONAL CARE,4126,0,Guaranda,Bolivar,C,15,1
4663,2013-01-23,16,114778,1.0,GROCERY I,1016,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
4416,2013-01-23,16,108786,3.0,CLEANING,3044,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
2753,2013-01-23,13,114799,1.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,0
7088,2013-01-23,19,114790,1.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,0
2265,2013-01-23,13,108701,4.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,1
6441,2013-01-23,18,108698,2.0,DELI,2644,1,Quito,Pichincha,B,16,0
1275,2013-01-23,11,108698,3.0,DELI,2644,1,Cayambe,Pichincha,B,6,0
5468,2013-01-23,17,114778,10.0,GROCERY I,1016,0,Quito,Pichincha,C,12,0
3460,2013-01-23,14,108952,5.0,CLEANING,3024,0,Riobamba,Chimborazo,C,7,1
467,2013-01-23,10,114799,22.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,15,1
3284,2013-01-23,14,114790,2.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,0
5,2013-01-23,10,108701,3.0,DELI,2644,1,Quito,Pichincha,C,15,0
3898,2013-01-23,15,112830,1.0,GROCERY I,1044,0,Ibarra,Imbabura,C,15,0
2213,2013-01-23,12,111397,3.0,GROCERY I,1072,0,Latacunga,Cotopaxi,C,15,0
6372,2013-01-23,18,114799,1.0,PERSONAL CARE,4126,0,Quito,Pichincha,B,16,0
1942,2013-01-23,12,114790,4.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,1
1194,2013-01-23,11,114799,3.0,PERSONAL CARE,4126,0,Cayambe,Pichincha,B,6,0
4340,2013-01-23,16,108701,3.0,DELI,2644,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
5622,2013-01-23,17,114799,5.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,12,0
4579,2013-01-23,16,111223,3.0,GROCERY I,1034,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
4701,2013-01-23,16,114790,1.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
1111,2013-01-23,11,114790,3.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,0
1515,2013-01-23,12,108701,3.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,0
5075,2013-01-23,17,108701,4.0,DELI,2644,1,Quito,Pichincha,C,12,0
5394,2013-01-23,17,112830,3.0,GROCERY I,1044,0,Quito,Pichincha,C,12,0
7299,2013-01-23,19,108833,1.0,EGGS,2502,1,Guaranda,Bolivar,C,15,0
2491,2013-01-25,13,111223,9.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
6442,2013-01-25,18,108698,1.0,DELI,2644,1,Quito,Pichincha,B,16,0
3899,2013-01-25,15,112830,1.0,GROCERY I,1044,0,Ibarra,Imbabura,C,15,0
5312,2013-01-25,17,111223,9.0,GROCERY I,1034,0,Quito,Pichincha,C,12,0
3654,2013-01-25,15,108786,2.0,CLEANING,3044,0,Ibarra,Imbabura,C,15,0
6088,2013-01-25,18,111223,3.0,GROCERY I,1034,0,Quito,Pichincha,B,16,0
5395,2013-01-25,17,112830,2.0,GROCERY I,1044,0,Quito,Pichincha,C,12,0
580,2013-01-25,10,108952,2.0,CLEANING,3024,0,Quito,Pichincha,C,15,0
995,2013-01-25,11,112830,6.0,GROCERY I,1044,0,Cayambe,Pichincha,B,6,0
6166,2013-01-25,18,112830,2.0,GROCERY I,1044,0,Quito,Pichincha,B,16,0
673,2013-01-25,11,108701,9.0,DELI,2644,1,Cayambe,Pichincha,B,6,0
7089,2013-01-25,19,114790,6.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,1
4019,2013-01-25,15,114790,2.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,0
1516,2013-01-25,12,108701,2.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,0
3816,2013-01-25,15,111223,9.0,GROCERY I,1034,0,Ibarra,Imbabura,C,15,0
2615,2013-01-25,13,114778,1.0,GROCERY I,1016,0,Latacunga,Cotopaxi,C,15,0
6911,2013-01-25,19,111223,4.0,GROCERY I,1034,0,Guaranda,Bolivar,C,15,0
3737,2013-01-25,15,108797,3.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,0
6504,2013-01-25,18,108833,1.0,EGGS,2502,1,Quito,Pichincha,B,16,0
2425,2013-01-25,13,108797,2.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
7235,2013-01-25,19,108698,1.0,DELI,2644,1,Guaranda,Bolivar,C,15,0
1195,2013-01-25,11,114799,7.0,PERSONAL CARE,4126,0,Cayambe,Pichincha,B,6,0
4702,2013-01-25,16,114790,8.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
5076,2013-01-25,17,108701,3.0,DELI,2644,1,Quito,Pichincha,C,12,0
7300,2013-01-25,19,108833,1.0,EGGS,2502,1,Guaranda,Bolivar,C,15,0
3355,2013-01-25,14,114799,5.0,PERSONAL CARE,4126,0,Riobamba,Chimborazo,C,7,0
6842,2013-01-25,19,108797,3.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,0
4658,2013-01-25,16,112830,2.0,GROCERY I,1044,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
6,2013-01-25,10,108701,1.0,DELI,2644,1,Quito,Pichincha,C,15,0
3005,2013-01-25,14,108786,31.0,CLEANING,3044,0,Riobamba,Chimborazo,C,7,1
5150,2013-01-25,17,108786,16.0,CLEANING,3044,0,Quito,Pichincha,C,12,0
2018,2013-01-25,12,114799,2.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,0
5469,2013-01-25,17,114778,3.0,GROCERY I,1016,0,Quito,Pichincha,C,12,0
6709,2013-01-25,19,108701,2.0,DELI,2644,1,Guaranda,Bolivar,C,15,0
4580,2013-01-25,16,111223,7.0,GROCERY I,1034,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
2091,2013-01-25,12,108833,2.0,EGGS,2502,1,Latacunga,Cotopaxi,C,15,0
